booking_day,unit_code,zone,room_nights,tariff,site_visits,public_holiday,beds
2024-09-13,U09,zone_1,47,71.22,361,0,27
2024-09-14,U09,zone_1,59,66.95,425,0,27
2024-09-15,U09,zone_1,44,67.27,354,0,27
2024-09-16,U09,zone_1,26,77.53,208,0,27
2024-09-17,U09,zone_1,26,75.76,182,0,27
2024-09-18,U09,zone_1,25,72.44,192,0,27
2024-09-19,U09,zone_1,62,63.25,369,0,27
2024-09-20,U09,zone_1,67,66.9,423,0,27
2024-09-21,U09,zone_1,63,66.3,437,0,27
2024-09-22,U09,zone_1,59,61.54,433,0,27
2024-09-23,U09,zone_1,32,59.25,317,0,27
2024-09-24,U09,zone_1,26,75.18,202,0,27
2024-09-25,U09,zone_1,35,72.81,190,0,27
2024-09-26,U09,zone_1,42,66.17,304,0,27
2024-09-27,U09,zone_1,52,77.55,353,0,27
2024-09-28,U09,zone_1,59,73.39,407,0,27
2024-09-29,U09,zone_1,51,62.7,390,0,27
2024-09-30,U09,zone_1,40,72.49,212,0,27
2024-10-01,U09,zone_1,38,61.24,208,0,27
2024-10-02,U09,zone_1,20,73.05,201,0,27
2024-10-03,U09,zone_1,47,67.45,339,0,27
2024-10-04,U09,zone_1,69,69.05,412,0,27
2024-10-05,U09,zone_1,60,78.4,413,0,27
2024-10-06,U09,zone_1,50,64.47,399,0,27
2024-10-07,U09,zone_1,33,63.81,280,0,27
2024-10-08,U09,zone_1,25,74.15,185,0,27
2024-10-09,U09,zone_1,26,76.14,229,0,27
2024-10-10,U09,zone_1,50,63.21,350,0,27
2024-10-11,U09,zone_1,63,66.55,409,1,27
2024-10-12,U09,zone_1,70,62.75,481,1,27
2024-10-13,U09,zone_1,46,69.41,393,0,27
2024-10-14,U09,zone_1,47,72.5,241,0,27
2024-10-15,U09,zone_1,23,73.93,196,0,27
2024-10-16,U09,zone_1,25,74.33,205,0,27
2024-10-17,U09,zone_1,57,70.95,372,0,27
2024-10-18,U09,zone_1,48,74.54,423,0,27
2024-10-19,U09,zone_1,62,75.52,411,0,27
2024-10-20,U09,zone_1,69,73.85,370,0,27
2024-10-21,U09,zone_1,28,74.27,273,0,27
2024-10-22,U09,zone_1,24,76.35,178,0,27
2024-10-23,U09,zone_1,48,65.22,252,0,27
2024-10-24,U09,zone_1,57,77.0,322,0,27
2024-10-25,U09,zone_1,71,65.54,440,0,27
2024-10-26,U09,zone_1,64,68.66,483,0,27
2024-10-27,U09,zone_1,67,69.08,366,0,27
2024-10-28,U09,zone_1,42,67.63,273,0,27
2024-10-29,U09,zone_1,20,76.21,195,0,27
2024-10-30,U09,zone_1,41,66.6,214,0,27
2024-10-31,U09,zone_1,46,69.98,338,0,27
2024-11-01,U09,zone_1,77,63.95,491,0,27
2024-11-02,U09,zone_1,67,74.32,452,0,27
2024-11-03,U09,zone_1,57,67.22,409,0,27
2024-11-04,U09,zone_1,41,63.69,306,0,27
2024-11-05,U09,zone_1,24,72.38,216,0,27
2024-11-06,U09,zone_1,24,74.45,238,0,27
2024-11-07,U09,zone_1,50,56.68,395,0,27
2024-11-08,U09,zone_1,76,63.62,474,0,27
2024-11-09,U09,zone_1,71,64.2,561,0,27
2024-11-10,U09,zone_1,55,73.74,397,0,27
2024-11-11,U09,zone_1,31,64.82,316,0,27
2024-11-12,U09,zone_1,34,70.72,211,0,27
2024-11-13,U09,zone_1,44,70.1,263,0,27
2024-11-14,U09,zone_1,45,79.65,312,0,27
2024-11-15,U09,zone_1,58,71.06,436,0,27
2024-11-16,U09,zone_1,66,67.66,509,0,27
2024-11-17,U09,zone_1,75,66.31,417,0,27
2024-11-18,U09,zone_1,40,68.89,272,0,27
2024-11-19,U09,zone_1,21,70.64,205,0,27
2024-11-20,U09,zone_1,38,73.11,215,1,27
2024-11-21,U09,zone_1,56,64.78,376,1,27
2024-11-22,U09,zone_1,58,73.83,422,0,27
2024-11-23,U09,zone_1,75,66.74,478,0,27
2024-11-24,U09,zone_1,59,66.51,422,0,27
2024-11-25,U09,zone_1,35,72.03,284,0,27
2024-11-26,U09,zone_1,21,71.53,228,0,27
2024-11-27,U09,zone_1,40,67.62,260,0,27
2024-11-28,U09,zone_1,51,72.94,375,0,27
2024-11-29,U09,zone_1,63,76.79,405,0,27
2024-11-30,U09,zone_1,65,74.85,449,0,27
2024-12-01,U09,zone_1,47,72.2,422,0,27
2024-12-02,U09,zone_1,31,71.61,282,0,27
2024-12-03,U09,zone_1,26,69.9,224,0,27
2024-12-04,U09,zone_1,41,75.63,239,0,27
2024-12-05,U09,zone_1,57,62.8,371,0,27
2024-12-06,U09,zone_1,72,72.53,416,0,27
2024-12-07,U09,zone_1,70,66.78,483,0,27
2024-12-08,U09,zone_1,63,74.06,382,0,27
2024-12-09,U09,zone_1,26,68.85,287,0,27
2024-12-10,U09,zone_1,26,66.58,202,0,27
2024-12-11,U09,zone_1,38,74.54,189,0,27
2024-12-12,U09,zone_1,55,57.88,418,0,27
2024-12-13,U09,zone_1,62,76.89,451,0,27
2024-12-14,U09,zone_1,68,70.37,472,0,27
2024-12-15,U09,zone_1,56,81.68,379,0,27
2024-12-16,U09,zone_1,54,55.73,386,0,27
2024-12-17,U09,zone_1,26,63.9,227,0,27
2024-12-18,U09,zone_1,37,70.81,221,0,27
2024-12-19,U09,zone_1,56,67.53,329,0,27
2024-12-20,U09,zone_1,64,70.55,449,0,27
2024-12-21,U09,zone_1,64,64.46,529,0,27
2024-12-22,U09,zone_1,49,73.1,372,0,27
2024-12-23,U09,zone_1,43,66.14,313,0,27
2024-12-24,U09,zone_1,24,66.9,210,0,27
2024-12-25,U09,zone_1,40,59.54,265,0,27
2024-12-26,U09,zone_1,35,68.3,353,0,27
2024-12-27,U09,zone_1,93,59.83,527,0,27
2024-12-28,U09,zone_1,73,66.53,506,0,27
2024-12-29,U09,zone_1,45,72.27,369,0,27
2024-12-30,U09,zone_1,43,71.69,284,1,27
2024-12-31,U09,zone_1,38,72.66,200,1,27
2025-01-01,U09,zone_1,31,62.62,264,0,27
2025-01-02,U09,zone_1,41,65.79,342,0,27
2025-01-03,U09,zone_1,55,71.71,466,0,27
2025-01-04,U09,zone_1,75,67.74,446,0,27
2025-01-05,U09,zone_1,75,66.71,400,0,27
2025-01-06,U09,zone_1,46,60.71,330,0,27
2025-01-07,U09,zone_1,22,74.69,184,0,27
2025-01-08,U09,zone_1,29,78.92,218,0,27
2025-01-09,U09,zone_1,67,62.88,394,0,27
2025-01-10,U09,zone_1,61,69.29,462,0,27
2025-01-11,U09,zone_1,56,74.42,456,0,27
2025-01-12,U09,zone_1,51,69.59,410,0,27
2025-01-13,U09,zone_1,48,60.69,299,0,27
2025-01-14,U09,zone_1,33,63.0,216,0,27
2025-01-15,U09,zone_1,38,79.7,209,0,27
2025-01-16,U09,zone_1,41,64.9,363,0,27
2025-01-17,U09,zone_1,60,69.28,489,0,27
2025-01-18,U09,zone_1,62,73.05,446,0,27
2025-01-19,U09,zone_1,53,68.87,388,0,27
2025-01-20,U09,zone_1,33,75.23,268,0,27
2025-01-21,U09,zone_1,25,61.17,211,0,27
2025-01-22,U09,zone_1,32,67.25,221,0,27
2025-01-23,U09,zone_1,34,73.24,355,0,27
2025-01-24,U09,zone_1,73,72.24,394,0,27
2025-01-25,U09,zone_1,71,65.15,530,0,27
2025-01-26,U09,zone_1,43,74.8,345,0,27
2025-01-27,U09,zone_1,34,82.17,228,0,27
2025-01-28,U09,zone_1,37,62.84,211,0,27
2025-01-29,U09,zone_1,33,71.44,214,0,27
2025-01-30,U09,zone_1,58,68.08,343,0,27
2025-01-31,U09,zone_1,61,62.61,433,0,27
2025-02-01,U09,zone_1,61,60.76,500,0,27
2025-02-02,U09,zone_1,49,72.04,338,0,27
2025-02-03,U09,zone_1,31,68.54,280,0,27
2025-02-04,U09,zone_1,33,60.05,234,0,27
2025-02-05,U09,zone_1,31,65.55,246,0,27
2025-02-06,U09,zone_1,47,69.46,316,0,27
2025-02-07,U09,zone_1,54,69.77,393,0,27
2025-02-08,U09,zone_1,74,70.76,428,1,27
2025-02-09,U09,zone_1,52,79.58,326,1,27
2025-02-10,U09,zone_1,31,77.57,219,0,27
2025-02-11,U09,zone_1,32,72.03,181,0,27
2025-02-12,U09,zone_1,31,70.58,207,0,27
2025-02-13,U09,zone_1,40,78.87,275,0,27
2025-02-14,U09,zone_1,63,63.54,442,0,27
2025-02-15,U09,zone_1,45,80.17,366,0,27
2025-02-16,U09,zone_1,56,62.37,384,0,27
2025-02-17,U09,zone_1,31,65.82,278,0,27
2025-02-18,U09,zone_1,30,71.72,165,0,27
2025-02-19,U09,zone_1,29,75.42,226,0,27
2025-02-20,U09,zone_1,43,82.02,257,0,27
2025-02-21,U09,zone_1,40,78.64,358,0,27
2025-02-22,U09,zone_1,58,72.36,366,0,27
2025-02-23,U09,zone_1,49,73.1,358,0,27
2025-02-24,U09,zone_1,31,65.08,260,0,27
2025-02-25,U09,zone_1,21,71.63,166,0,27
2025-02-26,U09,zone_1,32,74.61,207,0,27
2025-02-27,U09,zone_1,24,75.2,309,0,27
2025-02-28,U09,zone_1,49,73.89,372,0,27
2025-03-01,U09,zone_1,52,68.63,406,0,27
2025-03-02,U09,zone_1,58,69.85,340,0,27
2025-03-03,U09,zone_1,23,75.74,219,0,27
2025-03-04,U09,zone_1,22,78.75,180,0,27
2025-03-05,U09,zone_1,37,64.55,194,0,27
2025-03-06,U09,zone_1,39,72.71,280,0,27
2025-03-07,U09,zone_1,50,70.49,380,0,27
2025-03-08,U09,zone_1,47,70.48,375,0,27
2025-03-09,U09,zone_1,39,77.29,314,0,27
2025-03-10,U09,zone_1,28,59.57,263,0,27
2025-03-11,U09,zone_1,25,75.54,139,0,27
2025-03-12,U09,zone_1,27,78.05,159,0,27
2025-03-13,U09,zone_1,46,57.5,342,0,27
2025-03-14,U09,zone_1,56,68.48,347,0,27
2025-03-15,U09,zone_1,60,67.86,375,0,27
2025-03-16,U09,zone_1,49,71.51,285,0,27
2025-03-17,U09,zone_1,35,66.97,241,0,27
2025-03-18,U09,zone_1,25,65.3,168,0,27
2025-03-19,U09,zone_1,33,56.52,214,0,27
2025-03-20,U09,zone_1,35,73.01,238,1,27
2025-03-21,U09,zone_1,52,70.89,380,1,27
2025-03-22,U09,zone_1,40,81.24,307,0,27
2025-03-23,U09,zone_1,65,59.37,379,0,27
2025-03-24,U09,zone_1,30,66.03,225,0,27
2025-03-25,U09,zone_1,22,72.35,149,0,27
2025-03-26,U09,zone_1,31,71.03,162,0,27
2025-03-27,U09,zone_1,30,70.17,271,0,27
2025-03-28,U09,zone_1,46,71.33,354,0,27
2025-03-29,U09,zone_1,48,66.93,389,0,27
2025-03-30,U09,zone_1,48,76.19,299,0,27
2025-03-31,U09,zone_1,22,71.28,211,0,27
2025-04-01,U09,zone_1,16,72.27,160,0,27
2025-04-02,U09,zone_1,31,68.26,206,0,27
2025-04-03,U09,zone_1,49,74.27,218,0,27
2025-04-04,U09,zone_1,58,63.66,352,0,27
2025-04-05,U09,zone_1,54,72.79,389,0,27
2025-04-06,U09,zone_1,55,65.65,326,0,27
2025-04-07,U09,zone_1,33,55.27,222,0,27
2025-04-08,U09,zone_1,19,62.22,170,0,27
2025-04-09,U09,zone_1,25,80.05,163,0,27
2025-04-10,U09,zone_1,45,73.46,261,0,27
2025-04-11,U09,zone_1,44,76.97,307,0,27
2025-04-12,U09,zone_1,47,65.05,348,0,27
2025-04-13,U09,zone_1,43,71.67,281,0,27
2025-04-14,U09,zone_1,32,65.06,226,0,27
2025-04-15,U09,zone_1,21,63.73,156,0,27
2025-04-16,U09,zone_1,22,61.07,196,0,27
2025-04-17,U09,zone_1,34,74.71,225,0,27
2025-04-18,U09,zone_1,54,65.26,333,0,27
2025-04-19,U09,zone_1,40,73.66,306,0,27
2025-04-20,U09,zone_1,41,68.18,286,0,27
2025-04-21,U09,zone_1,27,66.56,187,0,27
2025-04-22,U09,zone_1,27,73.78,143,0,27
2025-04-23,U09,zone_1,25,69.77,168,0,27
2025-04-24,U09,zone_1,28,63.38,283,0,27
2025-04-25,U09,zone_1,45,68.73,316,0,27
2025-04-26,U09,zone_1,50,63.21,339,0,27
2025-04-27,U09,zone_1,41,68.23,312,0,27
2025-04-28,U09,zone_1,40,70.1,197,0,27
2025-04-29,U09,zone_1,14,77.16,116,1,27
2025-04-30,U09,zone_1,16,74.66,160,1,27
2025-05-01,U09,zone_1,28,71.08,250,0,27
2025-05-02,U09,zone_1,50,65.21,326,0,27
2025-05-03,U09,zone_1,51,69.51,326,0,27
2025-05-04,U09,zone_1,33,81.55,258,0,27
2025-05-05,U09,zone_1,22,74.93,185,0,27
2025-05-06,U09,zone_1,19,69.22,134,0,27
2025-05-07,U09,zone_1,25,72.67,189,0,27
2025-05-08,U09,zone_1,45,58.38,242,0,27
2025-05-09,U09,zone_1,46,74.55,318,0,27
2025-05-10,U09,zone_1,33,75.73,284,0,27
2025-05-11,U09,zone_1,27,71.83,254,0,27
2025-05-12,U09,zone_1,17,76.19,210,0,27
2025-05-13,U09,zone_1,20,70.01,138,0,27
2025-05-14,U09,zone_1,20,69.59,172,0,27
2025-05-15,U09,zone_1,27,69.14,225,0,27
2025-05-16,U09,zone_1,54,66.99,325,0,27
2025-05-17,U09,zone_1,36,70.32,307,0,27
2025-05-18,U09,zone_1,41,65.67,309,0,27
2025-05-19,U09,zone_1,26,65.46,214,0,27
2025-05-20,U09,zone_1,22,71.05,138,0,27
2025-05-21,U09,zone_1,25,62.38,193,0,27
2025-05-22,U09,zone_1,27,75.06,209,0,27
2025-05-23,U09,zone_1,44,68.61,294,0,27
2025-05-24,U09,zone_1,41,75.87,295,0,27
2025-05-25,U09,zone_1,46,72.26,285,0,27
2025-05-26,U09,zone_1,30,71.92,196,0,27
2025-05-27,U09,zone_1,13,73.75,140,0,27
2025-05-28,U09,zone_1,24,65.1,167,0,27
2025-05-29,U09,zone_1,28,72.13,239,0,27
2025-05-30,U09,zone_1,36,68.42,305,0,27
2025-05-31,U09,zone_1,38,68.37,315,0,27
2025-06-01,U09,zone_1,42,75.27,249,0,27
2025-06-02,U09,zone_1,34,71.58,175,0,27
2025-06-03,U09,zone_1,17,80.23,138,0,27
2025-06-04,U09,zone_1,20,66.26,148,0,27
2025-06-05,U09,zone_1,39,68.28,251,0,27
2025-06-06,U09,zone_1,48,61.04,334,0,27
2025-06-07,U09,zone_1,54,70.08,336,0,27
2025-06-08,U09,zone_1,35,72.48,250,1,27
2025-06-09,U09,zone_1,30,63.22,199,1,27
2025-06-10,U09,zone_1,19,68.9,134,0,27
2025-06-11,U09,zone_1,16,79.42,128,0,27
2025-06-12,U09,zone_1,33,61.72,257,0,27
2025-06-13,U09,zone_1,36,75.56,292,0,27
2025-06-14,U09,zone_1,49,61.41,383,0,27
2025-06-15,U09,zone_1,32,68.95,290,0,27
2025-06-16,U09,zone_1,33,63.74,192,0,27
2025-06-17,U09,zone_1,20,66.61,150,0,27
2025-06-18,U09,zone_1,26,69.61,169,0,27
2025-06-19,U09,zone_1,30,71.17,224,0,27
2025-06-20,U09,zone_1,32,73.45,309,0,27
2025-06-21,U09,zone_1,40,77.68,296,0,27
2025-06-22,U09,zone_1,40,69.3,267,0,27
2025-06-23,U09,zone_1,26,75.71,182,0,27
2025-06-24,U09,zone_1,26,61.86,157,0,27
2025-06-25,U09,zone_1,27,76.36,142,0,27
2025-06-26,U09,zone_1,31,69.11,233,0,27
2025-06-27,U09,zone_1,38,68.11,288,0,27
2025-06-28,U09,zone_1,44,75.71,276,0,27
2025-06-29,U09,zone_1,36,71.3,257,0,27
2025-06-30,U09,zone_1,22,78.56,196,0,27
2025-07-01,U09,zone_1,34,73.55,127,0,27
2025-07-02,U09,zone_1,25,72.71,169,0,27
2025-07-03,U09,zone_1,35,69.05,239,0,27
2025-07-04,U09,zone_1,42,69.49,282,0,27
2025-07-05,U09,zone_1,46,74.0,298,0,27
2025-07-06,U09,zone_1,41,63.09,277,0,27
2025-07-07,U09,zone_1,34,65.32,201,0,27
2025-07-08,U09,zone_1,15,80.48,131,0,27
2025-07-09,U09,zone_1,23,69.85,129,0,27
2025-07-10,U09,zone_1,45,67.8,263,0,27
2025-07-11,U09,zone_1,52,61.67,361,0,27
2025-07-12,U09,zone_1,41,76.91,340,0,27
2025-07-13,U09,zone_1,27,76.26,246,0,27
2025-07-14,U09,zone_1,15,74.36,195,0,27
2025-07-15,U09,zone_1,22,64.75,159,0,27
2025-07-16,U09,zone_1,23,65.79,169,0,27
2025-07-17,U09,zone_1,33,66.14,257,0,27
2025-07-18,U09,zone_1,45,71.99,306,1,27
2025-07-19,U09,zone_1,48,72.94,276,1,27
2025-07-20,U09,zone_1,44,72.11,294,0,27
2025-07-21,U09,zone_1,17,70.25,203,0,27
2025-07-22,U09,zone_1,25,72.28,156,0,27
2025-07-23,U09,zone_1,18,72.19,164,0,27
2025-07-24,U09,zone_1,28,77.48,215,0,27
2025-07-25,U09,zone_1,50,61.08,372,0,27
2025-07-26,U09,zone_1,46,72.35,343,0,27
2025-07-27,U09,zone_1,46,74.1,284,0,27
2025-07-28,U09,zone_1,28,71.73,197,0,27
2025-07-29,U09,zone_1,19,70.74,155,0,27
2025-07-30,U09,zone_1,21,73.43,192,0,27
2025-07-31,U09,zone_1,57,66.78,231,0,27
2025-08-01,U09,zone_1,62,70.12,345,0,27
2025-08-02,U09,zone_1,49,70.99,369,0,27
2025-08-03,U09,zone_1,38,60.32,312,0,27
2025-08-04,U09,zone_1,30,69.43,200,0,27
2025-08-05,U09,zone_1,20,63.87,172,0,27
2025-08-06,U09,zone_1,27,70.42,161,0,27
2025-08-07,U09,zone_1,34,66.93,265,0,27
2025-08-08,U09,zone_1,56,65.2,361,0,27
2025-08-09,U09,zone_1,45,78.17,334,0,27
2025-08-10,U09,zone_1,39,69.88,317,0,27
2025-08-11,U09,zone_1,41,60.52,250,0,27
2025-08-12,U09,zone_1,25,66.4,168,0,27
2025-08-13,U09,zone_1,32,73.32,204,0,27
2025-08-14,U09,zone_1,43,73.26,286,0,27
2025-08-15,U09,zone_1,41,79.09,333,0,27
2025-08-16,U09,zone_1,48,75.39,326,0,27
2025-08-17,U09,zone_1,48,69.05,326,0,27
2025-08-18,U09,zone_1,28,76.32,194,0,27
2025-08-19,U09,zone_1,17,72.72,159,0,27
2025-08-20,U09,zone_1,36,59.35,186,0,27
2025-08-21,U09,zone_1,38,64.12,285,0,27
2025-08-22,U09,zone_1,50,74.64,356,0,27
2025-08-23,U09,zone_1,48,74.77,339,0,27
2025-08-24,U09,zone_1,58,63.55,357,0,27
2025-08-25,U09,zone_1,30,72.2,219,0,27
2025-08-26,U09,zone_1,19,66.7,184,0,27
2025-08-27,U09,zone_1,32,61.38,230,1,27
2025-08-28,U09,zone_1,35,74.88,259,1,27
2025-08-29,U09,zone_1,54,70.24,364,0,27
2025-08-30,U09,zone_1,54,72.55,376,0,27
2025-08-31,U09,zone_1,45,69.34,330,0,27
2025-09-01,U09,zone_1,29,67.01,238,0,27
2025-09-02,U09,zone_1,32,69.23,180,0,27
2025-09-03,U09,zone_1,35,71.57,218,0,27
2025-09-04,U09,zone_1,42,70.66,308,0,27
2025-09-05,U09,zone_1,63,63.57,431,0,27
2025-09-06,U09,zone_1,68,64.9,423,0,27
2025-09-07,U09,zone_1,53,67.75,363,0,27
2025-09-08,U09,zone_1,27,70.26,235,0,27
2025-09-09,U09,zone_1,35,65.11,191,0,27
2025-09-10,U09,zone_1,41,67.76,207,0,27
2025-09-11,U09,zone_1,37,76.93,239,0,27
2025-09-12,U09,zone_1,45,72.32,343,0,27
2025-09-13,U09,zone_1,52,71.62,407,0,27
2025-09-14,U09,zone_1,57,69.77,328,0,27
2025-09-15,U09,zone_1,34,72.1,238,0,27
2025-09-16,U09,zone_1,28,70.74,180,0,27
2025-09-17,U09,zone_1,33,77.73,183,0,27
2025-09-18,U09,zone_1,45,69.9,308,0,27
2025-09-19,U09,zone_1,66,63.37,477,0,27
2025-09-20,U09,zone_1,63,67.43,436,0,27
2025-09-21,U09,zone_1,46,62.44,386,0,27
2025-09-22,U09,zone_1,35,76.46,223,0,27
2025-09-23,U09,zone_1,28,71.05,199,0,27
2025-09-24,U09,zone_1,32,68.07,203,0,27
2025-09-25,U09,zone_1,41,75.27,269,0,27
2025-09-26,U09,zone_1,58,64.09,426,0,27
2025-09-27,U09,zone_1,69,59.59,505,0,27
2025-09-28,U09,zone_1,46,73.7,337,0,27
2025-09-29,U09,zone_1,34,70.45,254,0,27
2025-09-30,U09,zone_1,19,72.08,200,0,27
2025-10-01,U09,zone_1,28,67.37,209,0,27
2025-10-02,U09,zone_1,49,71.84,319,0,27
2025-10-03,U09,zone_1,74,69.59,407,0,27
2025-10-04,U09,zone_1,74,67.03,477,0,27
2025-10-05,U09,zone_1,53,67.56,388,0,27
2025-10-06,U09,zone_1,34,77.74,230,1,27
2025-10-07,U09,zone_1,24,76.3,177,1,27
2025-10-08,U09,zone_1,30,65.89,249,0,27
2025-10-09,U09,zone_1,44,68.24,334,0,27
2025-10-10,U09,zone_1,50,72.63,387,0,27
2025-10-11,U09,zone_1,59,72.25,440,0,27
2025-10-12,U09,zone_1,50,66.84,396,0,27
2025-10-13,U09,zone_1,40,73.04,276,0,27
2025-10-14,U09,zone_1,26,65.57,204,0,27
2025-10-15,U09,zone_1,32,64.02,254,0,27
2025-10-16,U09,zone_1,48,72.13,343,0,27
2025-10-17,U09,zone_1,75,67.61,427,0,27
2025-10-18,U09,zone_1,81,65.41,471,0,27
2025-10-19,U09,zone_1,49,72.43,371,0,27
2025-10-20,U09,zone_1,45,61.44,307,0,27
2025-10-21,U09,zone_1,26,65.32,213,0,27
2025-10-22,U09,zone_1,39,72.07,229,0,27
2025-10-23,U09,zone_1,50,69.91,317,0,27
2025-10-24,U09,zone_1,55,72.53,412,0,27
2025-10-25,U09,zone_1,63,76.32,424,0,27
2024-09-01,U10,zone_2,47,72.64,318,1,28
2024-09-02,U10,zone_2,26,75.46,217,1,28
2024-09-03,U10,zone_2,18,76.05,159,0,28
2024-09-04,U10,zone_2,49,64.37,236,0,28
2024-09-05,U10,zone_2,53,70.8,341,0,28
2024-09-06,U10,zone_2,52,78.26,401,0,28
2024-09-07,U10,zone_2,62,63.52,459,0,28
2024-09-08,U10,zone_2,46,72.77,324,0,28
2024-09-09,U10,zone_2,35,73.78,231,0,28
2024-09-10,U10,zone_2,26,66.5,187,0,28
2024-09-11,U10,zone_2,42,66.19,271,0,28
2024-09-12,U10,zone_2,53,78.7,310,0,28
2024-09-13,U10,zone_2,64,67.64,471,0,28
2024-09-14,U10,zone_2,54,64.92,465,0,28
2024-09-15,U10,zone_2,45,72.33,332,0,28
2024-09-16,U10,zone_2,35,65.99,240,0,28
2024-09-17,U10,zone_2,30,77.92,178,0,28
2024-09-18,U10,zone_2,45,70.1,237,0,28
2024-09-19,U10,zone_2,46,73.51,384,0,28
2024-09-20,U10,zone_2,55,68.47,458,0,28
2024-09-21,U10,zone_2,74,63.85,482,0,28
2024-09-22,U10,zone_2,60,68.39,361,0,28
2024-09-23,U10,zone_2,27,71.1,247,0,28
2024-09-24,U10,zone_2,25,73.62,210,0,28
2024-09-25,U10,zone_2,34,70.91,249,0,28
2024-09-26,U10,zone_2,59,65.81,415,0,28
2024-09-27,U10,zone_2,63,68.85,446,0,28
2024-09-28,U10,zone_2,59,73.69,393,0,28
2024-09-29,U10,zone_2,46,68.74,331,0,28
2024-09-30,U10,zone_2,34,70.59,260,0,28
2024-10-01,U10,zone_2,33,58.5,260,0,28
2024-10-02,U10,zone_2,39,68.04,269,0,28
2024-10-03,U10,zone_2,61,60.49,402,0,28
2024-10-04,U10,zone_2,89,63.81,520,0,28
2024-10-05,U10,zone_2,65,66.88,482,0,28
2024-10-06,U10,zone_2,46,70.32,376,0,28
2024-10-07,U10,zone_2,35,82.9,213,0,28
2024-10-08,U10,zone_2,34,70.24,200,0,28
2024-10-09,U10,zone_2,35,62.4,269,0,28
2024-10-10,U10,zone_2,56,74.81,358,0,28
2024-10-11,U10,zone_2,78,72.9,484,1,28
2024-10-12,U10,zone_2,65,70.14,455,1,28
2024-10-13,U10,zone_2,46,71.87,336,0,28
2024-10-14,U10,zone_2,36,74.38,242,0,28
2024-10-15,U10,zone_2,30,74.17,214,0,28
2024-10-16,U10,zone_2,37,63.33,304,0,28
2024-10-17,U10,zone_2,52,67.66,406,0,28
2024-10-18,U10,zone_2,55,67.09,506,0,28
2024-10-19,U10,zone_2,63,70.88,446,0,28
2024-10-20,U10,zone_2,58,65.74,375,0,28
2024-10-21,U10,zone_2,28,75.39,252,0,28
2024-10-22,U10,zone_2,30,84.12,194,0,28
2024-10-23,U10,zone_2,27,79.91,228,0,28
2024-10-24,U10,zone_2,57,74.03,395,0,28
2024-10-25,U10,zone_2,77,63.62,544,0,28
2024-10-26,U10,zone_2,67,79.99,433,0,28
2024-10-27,U10,zone_2,61,71.78,360,0,28
2024-10-28,U10,zone_2,51,62.11,286,0,28
2024-10-29,U10,zone_2,42,68.66,238,0,28
2024-10-30,U10,zone_2,33,69.46,270,0,28
2024-10-31,U10,zone_2,71,65.56,409,0,28
2024-11-01,U10,zone_2,88,60.75,520,0,28
2024-11-02,U10,zone_2,66,80.29,407,0,28
2024-11-03,U10,zone_2,47,69.99,366,0,28
2024-11-04,U10,zone_2,33,75.53,231,0,28
2024-11-05,U10,zone_2,44,69.56,240,0,28
2024-11-06,U10,zone_2,37,62.52,305,0,28
2024-11-07,U10,zone_2,67,65.99,431,0,28
2024-11-08,U10,zone_2,75,69.81,512,0,28
2024-11-09,U10,zone_2,64,71.65,479,0,28
2024-11-10,U10,zone_2,49,75.44,384,0,28
2024-11-11,U10,zone_2,36,76.12,242,0,28
2024-11-12,U10,zone_2,34,72.54,229,0,28
2024-11-13,U10,zone_2,33,69.05,288,0,28
2024-11-14,U10,zone_2,68,73.85,412,0,28
2024-11-15,U10,zone_2,83,62.06,570,0,28
2024-11-16,U10,zone_2,67,70.61,520,0,28
2024-11-17,U10,zone_2,50,69.8,378,0,28
2024-11-18,U10,zone_2,34,78.04,243,0,28
2024-11-19,U10,zone_2,34,70.96,235,0,28
2024-11-20,U10,zone_2,43,72.64,283,1,28
2024-11-21,U10,zone_2,58,70.65,406,1,28
2024-11-22,U10,zone_2,77,67.41,488,0,28
2024-11-23,U10,zone_2,63,66.69,500,0,28
2024-11-24,U10,zone_2,66,67.22,384,0,28
2024-11-25,U10,zone_2,28,70.25,289,0,28
2024-11-26,U10,zone_2,33,71.06,192,0,28
2024-11-27,U10,zone_2,31,66.85,307,0,28
2024-11-28,U10,zone_2,55,72.07,420,0,28
2024-11-29,U10,zone_2,65,74.48,538,0,28
2024-11-30,U10,zone_2,75,74.58,466,0,28
2024-12-01,U10,zone_2,46,76.07,378,0,28
2024-12-02,U10,zone_2,38,65.99,276,0,28
2024-12-03,U10,zone_2,32,66.93,222,0,28
2024-12-04,U10,zone_2,50,62.72,317,0,28
2024-12-05,U10,zone_2,71,73.41,400,0,28
2024-12-06,U10,zone_2,65,62.63,529,0,28
2024-12-07,U10,zone_2,75,64.49,566,0,28
2024-12-08,U10,zone_2,60,69.54,396,0,28
2024-12-09,U10,zone_2,38,67.67,265,0,28
2024-12-10,U10,zone_2,33,77.57,198,0,28
2024-12-11,U10,zone_2,39,83.65,241,0,28
2024-12-12,U10,zone_2,51,75.98,383,0,28
2024-12-13,U10,zone_2,68,79.16,493,0,28
2024-12-14,U10,zone_2,69,75.44,447,0,28
2024-12-15,U10,zone_2,71,60.29,405,0,28
2024-12-16,U10,zone_2,40,69.49,276,0,28
2024-12-17,U10,zone_2,21,72.09,211,0,28
2024-12-18,U10,zone_2,39,79.03,266,0,28
