cluster_code,checkin,raw_predicted_demand,calibrated_predicted_demand,calibration_delta
6287,2025-12-02,57,62,5
6287,2025-12-03,61,66,5
6287,2025-12-04,103,112,9
6287,2025-12-05,60,65,5
6287,2025-12-06,61,65,4
6287,2025-12-07,59,63,4
6287,2025-12-08,56,60,4
6287,2025-12-09,59,63,4
6287,2025-12-10,63,67,4
6287,2025-12-11,115,123,8
6287,2025-12-12,58,62,4
6287,2025-12-13,62,66,4
6287,2025-12-14,56,60,4
6287,2025-12-15,64,69,5
6287,2025-12-16,72,77,5
6287,2025-12-17,73,78,5
6287,2025-12-18,110,119,9
6287,2025-12-19,70,75,5
6287,2025-12-20,65,70,5
6287,2025-12-21,45,49,4
6379,2025-11-22,0,0,0
6379,2025-11-23,0,0,0
6379,2025-11-24,0,0,0
6379,2025-11-25,0,0,0
6379,2025-11-26,0,0,0
6379,2025-11-27,0,0,0
6379,2025-11-28,0,0,0
6379,2025-11-29,0,0,0
6379,2025-11-30,0,0,0
6379,2025-12-01,0,0,0
6379,2025-12-02,0,0,0
6379,2025-12-03,0,0,0
6379,2025-12-04,0,0,0
6379,2025-12-05,0,0,0
6379,2025-12-06,0,0,0
6379,2025-12-07,0,0,0
6379,2025-12-08,0,0,0
6379,2025-12-09,0,0,0
6379,2025-12-10,0,0,0
6379,2025-12-11,0,0,0
6379,2025-12-12,0,0,0
6379,2025-12-13,0,0,0
6379,2025-12-14,0,0,0
6379,2025-12-15,0,0,0
6379,2025-12-16,0,0,0
6379,2025-12-17,0,0,0
6379,2025-12-18,0,0,0
6379,2025-12-19,0,0,0
6379,2025-12-20,0,0,0
6379,2025-12-21,0,0,0
6397,2025-11-22,0,0,0
6397,2025-11-23,0,0,0
6397,2025-11-24,0,0,0
6397,2025-11-25,0,0,0
6397,2025-11-26,0,0,0
6397,2025-11-27,0,0,0
6397,2025-11-28,0,0,0
6397,2025-11-29,0,0,0
6397,2025-11-30,0,0,0
6397,2025-12-01,0,0,0
6397,2025-12-02,0,0,0
6397,2025-12-03,0,0,0
6397,2025-12-04,0,0,0
6397,2025-12-05,0,0,0
6397,2025-12-06,1,1,0
6397,2025-12-07,1,1,0
6397,2025-12-08,1,1,0
6397,2025-12-09,1,1,0
6397,2025-12-10,1,1,0
6397,2025-12-11,1,1,0
6397,2025-12-12,1,1,0
6397,2025-12-13,1,1,0
6397,2025-12-14,0,0,0
6397,2025-12-15,1,1,0
6397,2025-12-16,1,1,0
6397,2025-12-17,1,1,0
6397,2025-12-18,1,1,0
6397,2025-12-19,1,1,0
6397,2025-12-20,0,1,1
6397,2025-12-21,0,0,0
6418,2025-11-22,48,48,0
6418,2025-11-23,63,63,0
6418,2025-11-24,49,49,0
6418,2025-11-25,36,36,0
6418,2025-11-26,51,51,0
6418,2025-11-27,121,121,0
6418,2025-11-28,40,40,0
6418,2025-11-29,19,20,1
6418,2025-11-30,24,26,2
6418,2025-12-01,25,27,2
6418,2025-12-02,29,32,3
6418,2025-12-03,37,40,3
6418,2025-12-04,115,126,11
6418,2025-12-05,25,27,2
6418,2025-12-06,47,50,3
6418,2025-12-07,51,54,3
6418,2025-12-08,51,54,3
6418,2025-12-09,59,63,4
6418,2025-12-10,81,86,5
6418,2025-12-11,269,288,19
6418,2025-12-12,66,71,5
6418,2025-12-13,44,47,3
6418,2025-12-14,45,48,3
6418,2025-12-15,57,61,4
6418,2025-12-16,68,73,5
6418,2025-12-17,91,98,7
6418,2025-12-18,199,214,15
6418,2025-12-19,69,75,6
6418,2025-12-20,59,64,5
6418,2025-12-21,37,40,3
6430,2025-11-22,2,2,0
6430,2025-11-23,3,3,0
6430,2025-11-24,3,3,0
6430,2025-11-25,3,3,0
6430,2025-11-26,3,3,0
6430,2025-11-27,13,13,0
6430,2025-11-28,3,3,0
6430,2025-11-29,4,4,0
6430,2025-11-30,3,3,0
6430,2025-12-01,5,5,0
6430,2025-12-02,3,3,0
6430,2025-12-03,6,6,0
6430,2025-12-04,14,16,2
6430,2025-12-05,4,4,0
6430,2025-12-06,4,5,1
6430,2025-12-07,4,5,1
6430,2025-12-08,4,5,1
6430,2025-12-09,4,5,1
6430,2025-12-10,5,5,0
6430,2025-12-11,13,14,1
6430,2025-12-12,4,4,0
6430,2025-12-13,4,4,0
6430,2025-12-14,4,4,0
6430,2025-12-15,5,5,0
6430,2025-12-16,5,6,1
6430,2025-12-17,5,6,1
6430,2025-12-18,11,12,1
6430,2025-12-19,4,5,1
6430,2025-12-20,4,4,0
6430,2025-12-21,3,3,0
6473,2025-11-22,0,0,0
6473,2025-11-23,0,0,0
6473,2025-11-24,0,0,0
6473,2025-11-25,0,0,0
6473,2025-11-26,0,0,0
6473,2025-11-27,0,0,0
6473,2025-11-28,0,0,0
6473,2025-11-29,0,0,0
6473,2025-11-30,0,0,0
6473,2025-12-01,0,0,0
6473,2025-12-02,0,0,0
6473,2025-12-03,0,0,0
6473,2025-12-04,0,0,0
6473,2025-12-05,0,0,0
6473,2025-12-06,0,0,0
6473,2025-12-07,0,0,0
6473,2025-12-08,0,0,0
6473,2025-12-09,0,0,0
6473,2025-12-10,0,0,0
6473,2025-12-11,0,0,0
6473,2025-12-12,0,0,0
6473,2025-12-13,0,0,0
6473,2025-12-14,0,0,0
6473,2025-12-15,0,0,0
6473,2025-12-16,0,0,0
6473,2025-12-17,0,0,0
6473,2025-12-18,0,0,0
6473,2025-12-19,0,0,0
6473,2025-12-20,0,0,0
6473,2025-12-21,0,0,0
6507,2025-11-22,6,6,0
6507,2025-11-23,6,6,0
6507,2025-11-24,3,3,0
6507,2025-11-25,3,3,0
6507,2025-11-26,7,7,0
6507,2025-11-27,8,8,0
6507,2025-11-28,3,3,0
6507,2025-11-29,0,0,0
6507,2025-11-30,2,2,0
6507,2025-12-01,2,2,0
6507,2025-12-02,2,2,0
6507,2025-12-03,6,6,0
6507,2025-12-04,4,5,1
6507,2025-12-05,1,1,0
6507,2025-12-06,5,6,1
6507,2025-12-07,5,5,0
6507,2025-12-08,3,3,0
6507,2025-12-09,4,5,1
6507,2025-12-10,2,2,0
6507,2025-12-11,4,4,0
6507,2025-12-12,1,1,0
6507,2025-12-13,1,2,1
6507,2025-12-14,1,1,0
6507,2025-12-15,2,2,0
6507,2025-12-16,2,2,0
6507,2025-12-17,3,3,0
6507,2025-12-18,3,4,1
6507,2025-12-19,2,2,0
6507,2025-12-20,2,2,0
6507,2025-12-21,1,1,0
6520,2025-11-22,4251,4251,0
6520,2025-11-23,3728,3728,0
6520,2025-11-24,3530,3530,0
6520,2025-11-25,3852,3852,0
6520,2025-11-26,3776,3776,0
6520,2025-11-27,3415,3415,0
6520,2025-11-28,1797,1797,0
6520,2025-11-29,1815,1882,67
6520,2025-11-30,1833,1912,79
6520,2025-12-01,2532,2645,113
6520,2025-12-02,2649,2773,124
6520,2025-12-03,3028,3181,153
6520,2025-12-04,3911,4145,234
6520,2025-12-05,2355,2511,156
6520,2025-12-06,2742,2876,134
6520,2025-12-07,2911,3056,145
6520,2025-12-08,2867,3006,139
6520,2025-12-09,3312,3474,162
6520,2025-12-10,3139,3304,165
6520,2025-12-11,4054,4280,226
6520,2025-12-12,2650,2801,151
6520,2025-12-13,2509,2658,149
6520,2025-12-14,2354,2497,143
6520,2025-12-15,2811,2984,173
6520,2025-12-16,3340,3545,205
6520,2025-12-17,4411,4669,258
6520,2025-12-18,4156,4404,248
6520,2025-12-19,2837,3025,188
6520,2025-12-20,2857,3050,193
6520,2025-12-21,1748,1872,124
6553,2025-11-22,2,2,0
6553,2025-11-23,2,2,0
6553,2025-11-24,0,0,0
6553,2025-11-25,1,1,0
6553,2025-11-26,1,1,0
6553,2025-11-27,2,2,0
6553,2025-11-28,1,1,0
6553,2025-11-29,2,2,0
6553,2025-11-30,2,2,0
6553,2025-12-01,2,3,1
6553,2025-12-02,1,1,0
6553,2025-12-03,2,2,0
6553,2025-12-04,5,6,1
6553,2025-12-05,1,2,1
6553,2025-12-06,2,2,0
6553,2025-12-07,2,2,0
6553,2025-12-08,2,2,0
6553,2025-12-09,2,2,0
6553,2025-12-10,2,2,0
6553,2025-12-11,6,6,0
6553,2025-12-12,1,2,1
6553,2025-12-13,1,1,0
6553,2025-12-14,1,1,0
6553,2025-12-15,2,2,0
6553,2025-12-16,3,3,0
6553,2025-12-17,4,4,0
6553,2025-12-18,6,6,0
6553,2025-12-19,3,3,0
6553,2025-12-20,3,3,0
6553,2025-12-21,1,1,0
6563,2025-11-22,8,8,0
6563,2025-11-23,7,7,0
6563,2025-11-24,7,7,0
6563,2025-11-25,3,3,0
6563,2025-11-26,7,7,0
6563,2025-11-27,8,8,0
6563,2025-11-28,3,3,0
6563,2025-11-29,3,3,0
6563,2025-11-30,3,4,1
6563,2025-12-01,4,4,0
6563,2025-12-02,4,4,0
6563,2025-12-03,5,5,0
6563,2025-12-04,9,9,0
6563,2025-12-05,7,7,0
6563,2025-12-06,4,4,0
6563,2025-12-07,4,5,1
6563,2025-12-08,4,4,0
6563,2025-12-09,4,5,1
6563,2025-12-10,5,5,0
6563,2025-12-11,11,11,0
6563,2025-12-12,4,5,1
6563,2025-12-13,4,4,0
6563,2025-12-14,4,4,0
6563,2025-12-15,5,5,0
6563,2025-12-16,5,5,0
6563,2025-12-17,5,5,0
6563,2025-12-18,8,8,0
6563,2025-12-19,5,5,0
6563,2025-12-20,5,5,0
6563,2025-12-21,2,2,0
6593,2025-11-22,0,0,0
6593,2025-11-23,0,0,0
6593,2025-11-24,0,0,0
6593,2025-11-25,0,0,0
6593,2025-11-26,0,0,0
6593,2025-11-27,1,1,0
6593,2025-11-28,0,0,0
6593,2025-11-29,0,0,0
6593,2025-11-30,0,0,0
6593,2025-12-01,0,0,0
6593,2025-12-02,0,0,0
6593,2025-12-03,0,0,0
6593,2025-12-04,0,0,0
6593,2025-12-05,0,0,0
6593,2025-12-06,0,0,0
6593,2025-12-07,0,0,0
6593,2025-12-08,0,0,0
6593,2025-12-09,0,0,0
6593,2025-12-10,0,0,0
6593,2025-12-11,0,0,0
6593,2025-12-12,0,0,0
6593,2025-12-13,0,0,0
6593,2025-12-14,1,1,0
6593,2025-12-15,0,0,0
6593,2025-12-16,0,0,0
6593,2025-12-17,0,0,0
6593,2025-12-18,0,0,0
6593,2025-12-19,0,0,0
6593,2025-12-20,0,0,0
6593,2025-12-21,0,0,0
6603,2025-11-22,0,0,0
6603,2025-11-23,0,0,0
6603,2025-11-24,0,0,0
6603,2025-11-25,0,0,0
6603,2025-11-26,0,0,0
6603,2025-11-27,0,0,0
6603,2025-11-28,0,0,0
6603,2025-11-29,0,0,0
6603,2025-11-30,0,0,0
6603,2025-12-01,0,0,0
6603,2025-12-02,0,0,0
6603,2025-12-03,0,0,0
6603,2025-12-04,0,0,0
6603,2025-12-05,0,0,0
6603,2025-12-06,0,0,0
6603,2025-12-07,0,0,0
6603,2025-12-08,0,0,0
6603,2025-12-09,0,0,0
6603,2025-12-10,0,0,0
6603,2025-12-11,0,0,0
6603,2025-12-12,0,0,0
6603,2025-12-13,0,0,0
6603,2025-12-14,0,0,0
6603,2025-12-15,0,0,0
6603,2025-12-16,0,0,0
6603,2025-12-17,0,0,0
6603,2025-12-18,0,0,0
6603,2025-12-19,0,0,0
6603,2025-12-20,0,0,0
6603,2025-12-21,0,0,0
6613,2025-11-22,5,5,0
6613,2025-11-23,4,4,0
6613,2025-11-24,2,2,0
6613,2025-11-25,3,3,0
6613,2025-11-26,6,6,0
6613,2025-11-27,7,7,0
6613,2025-11-28,2,2,0
6613,2025-11-29,2,2,0
6613,2025-11-30,2,2,0
6613,2025-12-01,2,2,0
6613,2025-12-02,2,3,1
6613,2025-12-03,12,13,1
6613,2025-12-04,21,22,1
6613,2025-12-05,12,13,1
6613,2025-12-06,4,4,0
6613,2025-12-07,3,3,0
6613,2025-12-08,2,3,1
6613,2025-12-09,4,4,0
6613,2025-12-10,4,5,1
6613,2025-12-11,9,10,1
6613,2025-12-12,3,3,0
6613,2025-12-13,3,3,0
6613,2025-12-14,2,2,0
6613,2025-12-15,2,3,1
6613,2025-12-16,3,3,0
6613,2025-12-17,4,4,0
6613,2025-12-18,9,10,1
6613,2025-12-19,3,4,1
6613,2025-12-20,3,3,0
6613,2025-12-21,2,2,0
6662,2025-11-22,77,77,0
6662,2025-11-23,67,67,0
6662,2025-11-24,87,87,0
6662,2025-11-25,89,89,0
6662,2025-11-26,89,89,0
6662,2025-11-27,227,227,0
6662,2025-11-28,85,85,0
6662,2025-11-29,60,64,4
6662,2025-11-30,66,70,4
6662,2025-12-01,70,76,6
6662,2025-12-02,83,88,5
6662,2025-12-03,85,90,5
6662,2025-12-04,288,312,24
6662,2025-12-05,101,108,7
6662,2025-12-06,88,93,5
6662,2025-12-07,77,82,5
6662,2025-12-08,88,93,5
6662,2025-12-09,83,88,5
6662,2025-12-10,95,101,6
6662,2025-12-11,242,259,17
6662,2025-12-12,90,96,6
6662,2025-12-13,79,85,6
6662,2025-12-14,80,85,5
6662,2025-12-15,94,101,7
6662,2025-12-16,89,95,6
6662,2025-12-17,94,100,6
6662,2025-12-18,241,258,17
6662,2025-12-19,91,98,7
6662,2025-12-20,84,90,6
6662,2025-12-21,58,63,5
6692,2025-11-22,0,0,0
6692,2025-11-23,0,0,0
6692,2025-11-24,0,0,0
6692,2025-11-25,0,0,0
6692,2025-11-26,0,0,0
6692,2025-11-27,0,0,0
6692,2025-11-28,0,0,0
6692,2025-11-29,0,0,0
6692,2025-11-30,0,0,0
6692,2025-12-01,0,0,0
6692,2025-12-02,0,0,0
6692,2025-12-03,0,0,0
6692,2025-12-04,0,0,0
6692,2025-12-05,0,0,0
6692,2025-12-06,0,0,0
6692,2025-12-07,0,0,0
6692,2025-12-08,0,0,0
6692,2025-12-09,0,0,0
6692,2025-12-10,0,0,0
6692,2025-12-11,0,0,0
6692,2025-12-12,0,0,0
6692,2025-12-13,0,0,0
6692,2025-12-14,0,0,0
6692,2025-12-15,0,0,0
6692,2025-12-16,0,0,0
6692,2025-12-17,0,0,0
6692,2025-12-18,0,0,0
6692,2025-12-19,0,0,0
6692,2025-12-20,0,0,0
6692,2025-12-21,0,0,0
6720,2025-11-22,17,17,0
6720,2025-11-23,44,44,0
6720,2025-11-24,24,24,0
6720,2025-11-25,14,14,0
6720,2025-11-26,37,37,0
6720,2025-11-27,145,145,0
6720,2025-11-28,23,23,0
6720,2025-11-29,12,13,1
6720,2025-11-30,13,14,1
6720,2025-12-01,16,17,1
6720,2025-12-02,20,21,1
6720,2025-12-03,27,30,3
6720,2025-12-04,110,120,10
6720,2025-12-05,16,17,1
6720,2025-12-06,21,23,2
6720,2025-12-07,18,19,1
6720,2025-12-08,21,22,1
6720,2025-12-09,17,19,2
6720,2025-12-10,32,35,3
6720,2025-12-11,95,102,7
6720,2025-12-12,15,16,1
6720,2025-12-13,17,18,1
6720,2025-12-14,16,17,1
6720,2025-12-15,21,22,1
6720,2025-12-16,22,23,1
6720,2025-12-17,37,39,2
6720,2025-12-18,74,80,6
6720,2025-12-19,20,22,2
6720,2025-12-20,18,20,2
6720,2025-12-21,12,13,1
6728,2025-11-22,0,0,0
6728,2025-11-23,0,0,0
6728,2025-11-24,0,0,0
6728,2025-11-25,0,0,0
6728,2025-11-26,1,1,0
6728,2025-11-27,1,1,0
6728,2025-11-28,1,1,0
6728,2025-11-29,1,1,0
6728,2025-11-30,1,1,0
6728,2025-12-01,1,1,0
6728,2025-12-02,1,1,0
6728,2025-12-03,0,0,0
6728,2025-12-04,0,0,0
6728,2025-12-05,0,0,0
6728,2025-12-06,0,0,0
6728,2025-12-07,0,0,0
6728,2025-12-08,0,0,0
6728,2025-12-09,0,0,0
6728,2025-12-10,0,0,0
6728,2025-12-11,0,0,0
6728,2025-12-12,0,0,0
6728,2025-12-13,0,0,0
6728,2025-12-14,0,0,0
6728,2025-12-15,0,0,0
6728,2025-12-16,0,0,0
6728,2025-12-17,0,0,0
6728,2025-12-18,0,0,0
6728,2025-12-19,0,0,0
6728,2025-12-20,0,0,0
6728,2025-12-21,0,0,0
6733,2025-11-22,99,99,0
6733,2025-11-23,85,85,0
6733,2025-11-24,94,94,0
6733,2025-11-25,91,91,0
6733,2025-11-26,127,127,0
6733,2025-11-27,141,141,0
6733,2025-11-28,66,66,0
6733,2025-11-29,61,64,3
6733,2025-11-30,58,62,4
6733,2025-12-01,62,66,4
6733,2025-12-02,62,66,4
6733,2025-12-03,105,114,9
6733,2025-12-04,201,220,19
6733,2025-12-05,69,75,6
6733,2025-12-06,58,62,4
6733,2025-12-07,53,57,4
6733,2025-12-08,50,53,3
6733,2025-12-09,55,58,3
6733,2025-12-10,77,82,5
6733,2025-12-11,149,160,11
6733,2025-12-12,57,61,4
6733,2025-12-13,46,50,4
6733,2025-12-14,50,54,4
6733,2025-12-15,56,60,4
6733,2025-12-16,66,71,5
6733,2025-12-17,89,95,6
6733,2025-12-18,137,148,11
6733,2025-12-19,64,69,5
6733,2025-12-20,46,49,3
6733,2025-12-21,34,37,3
6738,2025-11-22,0,0,0
6738,2025-11-23,0,0,0
6738,2025-11-24,0,0,0
6738,2025-11-25,0,0,0
6738,2025-11-26,0,0,0
6738,2025-11-27,0,0,0
6738,2025-11-28,0,0,0
6738,2025-11-29,0,0,0
6738,2025-11-30,0,0,0
6738,2025-12-01,0,0,0
6738,2025-12-02,0,0,0
6738,2025-12-03,0,0,0
6738,2025-12-04,0,0,0
6738,2025-12-05,0,0,0
6738,2025-12-06,0,0,0
6738,2025-12-07,0,0,0
6738,2025-12-08,0,0,0
6738,2025-12-09,0,0,0
6738,2025-12-10,0,0,0
6738,2025-12-11,0,0,0
6738,2025-12-12,0,0,0
6738,2025-12-13,0,0,0
6738,2025-12-14,0,0,0
6738,2025-12-15,0,0,0
6738,2025-12-16,0,0,0
6738,2025-12-17,0,0,0
6738,2025-12-18,0,0,0
6738,2025-12-19,0,0,0
6738,2025-12-20,0,0,0
6738,2025-12-21,0,0,0
6752,2025-11-22,162,162,0
6752,2025-11-23,141,141,0
6752,2025-11-24,158,158,0
6752,2025-11-25,197,197,0
6752,2025-11-26,288,288,0
6752,2025-11-27,396,396,0
6752,2025-11-28,151,151,0
6752,2025-11-29,72,77,5
6752,2025-11-30,75,81,6
6752,2025-12-01,90,96,6
6752,2025-12-02,86,93,7
6752,2025-12-03,148,161,13
6752,2025-12-04,370,403,33
6752,2025-12-05,104,114,10
6752,2025-12-06,82,87,5
6752,2025-12-07,88,93,5
6752,2025-12-08,88,94,6
6752,2025-12-09,92,97,5
6752,2025-12-10,131,140,9
6752,2025-12-11,313,335,22
6752,2025-12-12,117,126,9
6752,2025-12-13,85,91,6
6752,2025-12-14,70,75,5
6752,2025-12-15,85,91,6
6752,2025-12-16,96,103,7
6752,2025-12-17,141,151,10
6752,2025-12-18,246,265,19
6752,2025-12-19,132,142,10
6752,2025-12-20,78,83,5
6752,2025-12-21,60,64,4
6753,2025-11-22,18,18,0
6753,2025-11-23,48,48,0
6753,2025-11-24,19,19,0
6753,2025-11-25,28,28,0
6753,2025-11-26,39,39,0
6753,2025-11-27,58,58,0
6753,2025-11-28,20,20,0
6753,2025-11-29,20,22,2
6753,2025-11-30,24,26,2
6753,2025-12-01,32,35,3
6753,2025-12-02,32,35,3
6753,2025-12-03,34,38,4
6753,2025-12-04,40,44,4
6753,2025-12-05,23,25,2
6753,2025-12-06,29,32,3
6753,2025-12-07,30,32,2
6753,2025-12-08,32,35,3
6753,2025-12-09,35,37,2
6753,2025-12-10,39,41,2
6753,2025-12-11,55,59,4
6753,2025-12-12,31,33,2
6753,2025-12-13,33,36,3
6753,2025-12-14,30,33,3
6753,2025-12-15,38,41,3
6753,2025-12-16,38,41,3
6753,2025-12-17,40,43,3
6753,2025-12-18,52,56,4
6753,2025-12-19,33,35,2
6753,2025-12-20,33,35,2
6753,2025-12-21,28,30,2
6782,2025-11-22,104,104,0
6782,2025-11-23,117,117,0
6782,2025-11-24,112,112,0
6782,2025-11-25,63,63,0
6782,2025-11-26,85,85,0
6782,2025-11-27,157,157,0
6782,2025-11-28,41,41,0
6782,2025-11-29,38,40,2
6782,2025-11-30,37,39,2
6782,2025-12-01,37,40,3
6782,2025-12-02,44,47,3
6782,2025-12-03,84,91,7
6782,2025-12-04,250,273,23
6782,2025-12-05,51,56,5
6782,2025-12-06,42,45,3
6782,2025-12-07,31,33,2
6782,2025-12-08,29,31,2
6782,2025-12-09,29,32,3
6782,2025-12-10,69,73,4
6782,2025-12-11,197,212,15
6782,2025-12-12,60,64,4
6782,2025-12-13,37,40,3
6782,2025-12-14,28,30,2
6782,2025-12-15,38,40,2
6782,2025-12-16,39,42,3
6782,2025-12-17,59,64,5
6782,2025-12-18,161,173,12
6782,2025-12-19,50,54,4
6782,2025-12-20,31,33,2
6782,2025-12-21,21,22,1
6862,2025-11-22,60,60,0
6862,2025-11-23,49,49,0
6862,2025-11-24,24,24,0
6862,2025-11-25,26,26,0
6862,2025-11-26,58,58,0
6862,2025-11-27,121,121,0
6862,2025-11-28,22,22,0
6862,2025-11-29,24,25,1
6862,2025-11-30,26,28,2
6862,2025-12-01,11,13,2
6862,2025-12-02,18,20,2
6862,2025-12-03,49,53,4
6862,2025-12-04,160,175,15
6862,2025-12-05,26,28,2
6862,2025-12-06,22,23,1
6862,2025-12-07,17,19,2
6862,2025-12-08,21,22,1
6862,2025-12-09,23,24,1
6862,2025-12-10,31,34,3
6862,2025-12-11,101,109,8
6862,2025-12-12,24,26,2
6862,2025-12-13,17,18,1
6862,2025-12-14,16,18,2
6862,2025-12-15,18,20,2
6862,2025-12-16,21,22,1
6862,2025-12-17,37,40,3
6862,2025-12-18,80,86,6
6862,2025-12-19,26,28,2
6862,2025-12-20,18,19,1
6862,2025-12-21,12,13,1
6886,2025-11-22,3077,3077,0
6886,2025-11-23,3002,3002,0
6886,2025-11-24,2802,2802,0
6886,2025-11-25,2465,2465,0
6886,2025-11-26,3354,3354,0
6886,2025-11-27,3858,3858,0
6886,2025-11-28,1533,1533,0
6886,2025-11-29,1402,1495,93
6886,2025-11-30,1611,1724,113
6886,2025-12-01,1876,2006,130
6886,2025-12-02,1851,1985,134
6886,2025-12-03,2848,3066,218
6886,2025-12-04,4459,4838,379
6886,2025-12-05,1957,2123,166
6886,2025-12-06,1878,1991,113
6886,2025-12-07,1624,1725,101
6886,2025-12-08,1642,1743,101
6886,2025-12-09,1713,1821,108
6886,2025-12-10,2476,2633,157
6886,2025-12-11,4826,5148,322
6886,2025-12-12,1843,1966,123
6886,2025-12-13,1535,1643,108
6886,2025-12-14,1270,1360,90
6886,2025-12-15,1532,1644,112
6886,2025-12-16,2002,2148,146
6886,2025-12-17,2529,2718,189
6886,2025-12-18,3381,3635,254
6886,2025-12-19,1708,1837,129
6886,2025-12-20,1558,1675,117
6886,2025-12-21,1111,1197,86
6888,2025-11-22,0,0,0
6888,2025-11-23,0,0,0
6888,2025-11-24,0,0,0
6888,2025-11-25,0,0,0
6888,2025-11-26,0,0,0
6888,2025-11-27,0,0,0
6888,2025-11-28,0,0,0
6888,2025-11-29,0,0,0
6888,2025-11-30,0,0,0
6888,2025-12-01,0,0,0
6888,2025-12-02,0,0,0
6888,2025-12-03,0,0,0
6888,2025-12-04,0,0,0
6888,2025-12-05,0,0,0
6888,2025-12-06,0,0,0
6888,2025-12-07,0,0,0
6888,2025-12-08,0,0,0
6888,2025-12-09,0,0,0
6888,2025-12-10,0,0,0
6888,2025-12-11,0,0,0
6888,2025-12-12,0,0,0
6888,2025-12-13,0,0,0
6888,2025-12-14,0,0,0
6888,2025-12-15,0,0,0
6888,2025-12-16,0,0,0
6888,2025-12-17,0,0,0
6888,2025-12-18,0,0,0
6888,2025-12-19,0,0,0
6888,2025-12-20,0,0,0
6888,2025-12-21,0,0,0
6912,2025-11-22,0,0,0
6912,2025-11-23,0,0,0
6912,2025-11-24,0,0,0
6912,2025-11-25,0,0,0
6912,2025-11-26,0,0,0
6912,2025-11-27,0,0,0
6912,2025-11-28,0,0,0
6912,2025-11-29,0,0,0
6912,2025-11-30,0,0,0
6912,2025-12-01,0,0,0
6912,2025-12-02,0,0,0
6912,2025-12-03,0,0,0
6912,2025-12-04,0,0,0
6912,2025-12-05,0,0,0
6912,2025-12-06,0,0,0
6912,2025-12-07,0,0,0
6912,2025-12-08,0,0,0
6912,2025-12-09,0,0,0
6912,2025-12-10,0,0,0
6912,2025-12-11,0,0,0
6912,2025-12-12,0,0,0
6912,2025-12-13,0,0,0
6912,2025-12-14,0,0,0
6912,2025-12-15,0,0,0
6912,2025-12-16,0,0,0
6912,2025-12-17,0,0,0
6912,2025-12-18,0,0,0
6912,2025-12-19,0,0,0
6912,2025-12-20,0,0,0
6912,2025-12-21,0,0,0
6930,2025-11-22,7,7,0
6930,2025-11-23,5,5,0
6930,2025-11-24,7,7,0
6930,2025-11-25,7,7,0
6930,2025-11-26,13,13,0
6930,2025-11-27,37,37,0
6930,2025-11-28,10,10,0
6930,2025-11-29,6,7,1
6930,2025-11-30,8,9,1
6930,2025-12-01,9,10,1
6930,2025-12-02,9,10,1
6930,2025-12-03,12,13,1
6930,2025-12-04,22,24,2
6930,2025-12-05,9,10,1
6930,2025-12-06,10,10,0
6930,2025-12-07,12,13,1
6930,2025-12-08,9,10,1
6930,2025-12-09,10,11,1
6930,2025-12-10,11,12,1
6930,2025-12-11,21,23,2
6930,2025-12-12,10,11,1
6930,2025-12-13,10,11,1
6930,2025-12-14,9,10,1
6930,2025-12-15,11,12,1
6930,2025-12-16,13,14,1
6930,2025-12-17,14,15,1
6930,2025-12-18,22,24,2
6930,2025-12-19,12,13,1
6930,2025-12-20,10,11,1
6930,2025-12-21,8,8,0
6986,2025-11-22,8,8,0
6986,2025-11-23,42,42,0
6986,2025-11-24,17,17,0
6986,2025-11-25,9,9,0
6986,2025-11-26,37,37,0
6986,2025-11-27,97,97,0
6986,2025-11-28,6,6,0
6986,2025-11-29,4,4,0
6986,2025-11-30,2,3,1
6986,2025-12-01,3,3,0
6986,2025-12-02,4,4,0
6986,2025-12-03,10,11,1
6986,2025-12-04,62,68,6
6986,2025-12-05,4,5,1
6986,2025-12-06,9,9,0
6986,2025-12-07,7,8,1
6986,2025-12-08,18,19,1
6986,2025-12-09,8,9,1
6986,2025-12-10,39,42,3
6986,2025-12-11,192,205,13
6986,2025-12-12,24,26,2
6986,2025-12-13,9,10,1
6986,2025-12-14,8,9,1
6986,2025-12-15,10,11,1
6986,2025-12-16,12,13,1
6986,2025-12-17,28,31,3
6986,2025-12-18,130,139,9
6986,2025-12-19,16,17,1
6986,2025-12-20,10,11,1
6986,2025-12-21,7,7,0
7008,2025-11-22,80,80,0
7008,2025-11-23,59,59,0
7008,2025-11-24,53,53,0
7008,2025-11-25,55,55,0
7008,2025-11-26,77,77,0
7008,2025-11-27,81,81,0
7008,2025-11-28,22,22,0
7008,2025-11-29,23,25,2
7008,2025-11-30,26,28,2
7008,2025-12-01,26,29,3
7008,2025-12-02,28,30,2
7008,2025-12-03,51,56,5
7008,2025-12-04,85,93,8
7008,2025-12-05,27,30,3
7008,2025-12-06,28,31,3
7008,2025-12-07,31,33,2
7008,2025-12-08,31,33,2
7008,2025-12-09,33,35,2
7008,2025-12-10,42,45,3
7008,2025-12-11,103,111,8
7008,2025-12-12,29,31,2
7008,2025-12-13,27,30,3
7008,2025-12-14,26,28,2
7008,2025-12-15,31,34,3
7008,2025-12-16,34,36,2
7008,2025-12-17,48,52,4
7008,2025-12-18,77,83,6
7008,2025-12-19,36,39,3
7008,2025-12-20,31,34,3
7008,2025-12-21,24,26,2
7029,2025-11-22,0,0,0
7029,2025-11-23,0,0,0
7029,2025-11-24,0,0,0
7029,2025-11-25,0,0,0
7029,2025-11-26,0,0,0
