city_code,checkin,horizon,observed,final,remaining_demand,observed_total,days_to_checkin,pickup_1d,pickup_3d,pickup_7d,pickup_14d,pickup_velocity_3d,pickup_velocity_7d,pickup_velocity_14d,pickup_acceleration_3d,pickup_acceleration_7d,pickup_1d_share,pickup_3d_share,pickup_7d_share,pickup_3d_over_7d,active_search_days,days_since_first_search,days_since_last_search,max_daily_search,mean_daily_search,std_daily_search,search_span,expected_completion_fraction,expected_remaining_fraction,pickup_baseline_prediction,pickup_baseline_remaining,pickup_surprise,checkin_weekday,is_weekend,checkin_day_of_month,jalali_month,jalali_day,province_code,lat,long,city_hist_mean,city_hist_median,city_hist_p75,city_hist_p90,city_hist_std,city_volatility,city_weekend_ratio,city_weekday_mean,market_observed_total,market_pickup_1d,market_pickup_3d,market_pickup_7d,market_pickup_14d,market_pickup_velocity_3d,market_pickup_velocity_7d,market_pickup_velocity_14d,market_pickup_acceleration_3d,market_pickup_acceleration_7d,city_share_of_market,province_observed_total,province_pickup_1d,province_pickup_3d,province_pickup_7d,province_pickup_14d,province_pickup_velocity_3d,province_pickup_velocity_7d,province_pickup_velocity_14d,province_pickup_acceleration_3d,province_pickup_acceleration_7d,city_share_of_province
4235,2025-02-05,3,188,299,111,188,3,23,50,109,144,16.67,15.57,10.29,0.6667,10.57,0.1223,0.266,0.5798,0.4587,24,38,0,25,7.833,7.397,38,0.6613,0.3387,284.3,96.29,1.88e+08,2,0,5,11,17,754,37.15,49.87,857,577,1080,1842,865.4,1.01,1.297,1070,2.093e+05,2.019e+04,5.116e+04,9.513e+04,1.437e+05,1.705e+04,1.359e+04,1.026e+04,5825,6650,0.0008984,2.352e+04,3000,7490,1.325e+04,1.897e+04,2497,1893,1355,1034,1076,0.007992
6912,2025-02-05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8796,0.1204,0,0,0,2,0,5,11,17,424,32.73,52.68,0.2795,0,0,1,0.9427,3.373,2.476,0.3269,2.586e+05,2.665e+04,6.949e+04,1.227e+05,1.826e+05,2.316e+04,1.753e+04,1.304e+04,9235,8978,0,1.087e+04,1886,3896,6266,8456,1299,895.1,604,680.7,582.3,0
7049,2025-02-05,18,3,131,128,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,23,3,3,0,0,0.1593,0.8407,18.83,15.83,0.2591,2,0,5,11,17,754,37.26,49.94,225.6,131,221,443.6,280.3,1.242,1.147,277.7,6.095e+04,4379,1.198e+04,2.592e+04,4.096e+04,3992,3702,2926,360.7,1553,4.922e-05,4091,350,920,1856,2920,306.7,265.1,208.6,64.67,113.1,0.0007333
7599,2025-02-05,5,1,1,0,1,5,1,1,1,1,0.3333,0.1429,0.07143,0.3333,0.1429,1,1,1,1,1,0,0,1,1,0,0,0.677,0.323,1.477,0.4771,7.968,2,0,5,11,17,289,36.3,59.28,1.578,1,3,4,2.21,1.4,1.2,1.788,1.717e+05,1.355e+04,3.581e+04,7.644e+04,1.151e+05,1.194e+04,1.092e+04,8220,1573,5400,5.826e-06,9891,814,2253,4461,6756,751,637.3,482.6,186,309.4,0.0001011
8979,2025-02-05,18,27,365,338,27,18,3,3,11,18,1,1.571,1.286,-1.667,0.5714,0.1111,0.1111,0.4074,0.2727,8,21,0,6,3.375,1.111,21,0.1374,0.8626,196.5,169.5,2.7e+07,2,0,5,11,17,149,36.48,52.12,1072,672,1106,2090,1297,1.21,1.247,1330,6.095e+04,4379,1.198e+04,2.592e+04,4.096e+04,3992,3702,2926,360.7,1553,0.000443,5681,570,1556,2701,3985,518.7,385.9,284.6,198.3,202.4,0.004753
1297,2025-02-06,7,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.4384,0.5616,0,0,0,3,1,6,11,18,424,33.05,51.08,2.225,1,2,5,3.762,1.691,1.057,3.25,1.803e+05,1.308e+04,4.043e+04,8.116e+04,1.227e+05,1.348e+04,1.159e+04,8767,2765,5653,0,6357,629,2041,3490,4785,680.3,498.6,341.8,296.3,313.6,0
2852,2025-02-06,3,29,44,15,29,3,1,8,11,15,2.667,1.571,1.071,1.667,1,0.03448,0.2759,0.3793,0.7273,9,15,0,8,3.222,2.78,15,0.7147,0.2853,40.58,11.58,14.9,3,1,6,11,18,754,37.94,48.92,46.05,27,46,104.6,62.86,1.365,1.114,57.92,2.78e+05,3.026e+04,8.074e+04,1.381e+05,1.985e+05,2.691e+04,1.973e+04,1.418e+04,1.219e+04,1.111e+04,0.0001043,3.305e+04,4709,1.176e+04,1.987e+04,2.703e+04,3919,2838,1931,1900,1815,0.0008774
3771,2025-02-06,30,0,3,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.06825,0.9317,0,0,0,3,1,6,11,18,754,37.3,49.22,14.23,8,16,28,20.36,1.431,1.134,18.62,2.86e+04,2219,6635,1.335e+04,2.168e+04,2212,1908,1549,432,717.7,0,1814,137,448,906,1360,149.3,129.4,97.14,18.67,64.57,0
4756,2025-02-06,7,218,944,726,218,7,22,79,181,198,26.33,25.86,14.14,2.667,23.43,0.1009,0.3624,0.8303,0.4365,18,47,0,31,12.11,11.51,47,0.3667,0.6333,594.6,376.6,2.18e+08,3,1,6,11,18,149,36.57,51.97,1204,797,1290,2277,1313,1.09,1.25,1752,1.803e+05,1.308e+04,4.043e+04,8.116e+04,1.227e+05,1.348e+04,1.159e+04,8767,2765,5653,0.001209,2.833e+04,3211,9302,1.759e+04,2.324e+04,3101,2512,1660,848.7,1704,0.007696
4994,2025-02-06,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.767,0.233,0,0,0,3,1,6,11,18,424,32.38,51.56,0.005479,0,0,0,0.1047,19.1,0,0,3.134e+05,3.541e+04,9.302e+04,1.603e+05,2.278e+05,3.101e+04,2.29e+04,1.627e+04,1.328e+04,1.327e+04,0,1.382e+04,2455,5522,8787,1.136e+04,1841,1255,811.5,984,887.6,0
5297,2025-02-06,30,30,597,567,30,30,0,7,11,20,2.333,1.571,1.429,1,0.2857,0,0.2333,0.3667,0.6364,7,27,1,8,4.286,3.104,26,0.06962,0.9304,430.9,400.9,3e+07,3,1,6,11,18,754,37.8,48.9,2699,1651,3305,6755,3386,1.255,1.149,3637,2.86e+04,2219,6635,1.335e+04,2.168e+04,2212,1908,1549,432,717.7,0.001049,1814,137,448,906,1360,149.3,129.4,97.14,18.67,64.57,0.01654
5818,2025-02-06,21,4,42,38,4,21,2,2,2,2,0.6667,0.2857,0.1429,0.6667,0.2857,0.5,0.5,0.5,1,3,37,0,2,1.333,0.4714,37,0.1088,0.8912,36.76,32.76,2.085,3,1,6,11,18,424,33.75,51.43,127.5,41,99,277.2,327.4,2.568,2.419,361.9,5.76e+04,3644,1.161e+04,2.484e+04,3.972e+04,3869,3549,2838,325.3,1423,6.944e-05,1572,165,410,741,1200,136.7,105.9,85.71,61.67,40.29,0.002545
5842,2025-02-06,2,36,44,8,36,2,6,10,20,27,3.333,2.857,1.929,2,1.857,0.1667,0.2778,0.5556,0.5,15,53,0,6,2.4,1.541,53,0.704,0.296,51.14,15.14,3.6e+07,3,1,6,11,18,987,35.71,51.11,26.94,26,33,41.6,10.58,0.3926,1.112,34.54,3.134e+05,3.541e+04,9.302e+04,1.603e+05,2.278e+05,3.101e+04,2.29e+04,1.627e+04,1.328e+04,1.327e+04,0.0001149,5.427e+04,8680,2.031e+04,3.191e+04,4.258e+04,6769,4558,3042,3695,3033,0.0006633
6287,2025-02-06,2,84,129,45,84,2,6,14,40,74,4.667,5.714,5.286,-0.6667,0.8571,0.07143,0.1667,0.4762,0.35,19,42,0,10,4.421,2.961,42,0.6408,0.3592,131.1,47.09,8.4e+07,3,1,6,11,18,987,35.48,50.95,109.2,93,116,144,94.45,0.8651,1.185,153.7,3.134e+05,3.541e+04,9.302e+04,1.603e+05,2.278e+05,3.101e+04,2.29e+04,1.627e+04,1.328e+04,1.327e+04,0.000268,5.427e+04,8680,2.031e+04,3.191e+04,4.258e+04,6769,4558,3042,3695,3033,0.001548
7562,2025-02-06,7,186,495,309,186,7,36,76,143,168,25.33,20.43,12,6,16.86,0.1935,0.4086,0.7688,0.5315,19,41,0,36,9.789,10.15,41,0.4425,0.5575,420.4,234.4,1.86e+08,3,1,6,11,18,754,37.16,49.4,793.4,510,991,1534,846,1.066,1.308,1200,1.803e+05,1.308e+04,4.043e+04,8.116e+04,1.227e+05,1.348e+04,1.159e+04,8767,2765,5653,0.001031,1.875e+04,1803,5565,1.069e+04,1.502e+04,1855,1527,1073,494.7,909.3,0.00992
7888,2025-02-06,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.8796,0.1204,0,0,0,3,1,6,11,18,424,32.78,51.65,0.005479,0,0,0,0.1047,19.1,0,0,3.549e+05,4.15e+04,1.072e+05,1.877e+05,2.626e+05,3.572e+04,2.681e+04,1.876e+04,1.324e+04,1.61e+04,0,1.662e+04,2801,6868,1.089e+04,1.394e+04,2289,1556,995.5,1157,1121,0
8122,2025-02-06,10,0,21,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3259,0.6741,0,0,0,3,1,6,11,18,754,37.25,49.83,17.45,8,18,37.2,29.81,1.709,1.112,22.77,1.399e+05,1.129e+04,3.213e+04,6.038e+04,9.392e+04,1.071e+04,8625,6709,3345,3833,0,1.318e+04,1485,4081,7165,1.014e+04,1360,1024,723.9,533.7,599.3,0
8592,2025-02-06,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.12,0.88,0,0,0,3,1,6,11,18,424,32.67,52.13,0.005479,0,0,0,0.1047,19.1,0,0,4.186e+04,3372,9096,1.768e+04,2.926e+04,3032,2525,2090,906.3,870.4,0,1121,126,290,598,856,96.67,85.43,61.14,23.67,48.57,0
8728,2025-02-06,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3126,0.6874,0,0,0,3,1,6,11,18,149,36.32,52.89,0.005479,0,0,0,0.1047,19.1,0,0,1.399e+05,1.129e+04,3.213e+04,6.038e+04,9.392e+04,1.071e+04,8625,6709,3345,3833,0,1.902e+04,2138,6756,1.113e+04,1.524e+04,2252,1590,1088,1059,1002,0
8840,2025-02-06,3,81,105,24,81,3,5,20,39,71,6.667,5.571,5.071,1,1,0.06173,0.2469,0.4815,0.5128,22,54,0,12,3.682,3.124,54,0.7744,0.2256,104.6,23.6,8.1e+07,3,1,6,11,18,149,36.69,52.57,172.1,137,208,304,145.8,0.8469,1.025,224.3,2.78e+05,3.026e+04,8.074e+04,1.381e+05,1.985e+05,2.691e+04,1.973e+04,1.418e+04,1.219e+04,1.111e+04,0.0002913,5.325e+04,7960,2.093e+04,3.422e+04,4.535e+04,6976,4889,3239,3445,3300,0.001521
9704,2025-02-06,5,7,7,0,7,5,0,0,2,6,0,0.2857,0.4286,-0.6667,-0.2857,0,0,0.2857,0,3,24,5,4,2.333,1.247,19,0.4773,0.5227,14.67,7.666,7.94,3,1,6,11,18,987,35.37,51.24,4.688,3,6,10,4.657,0.9935,0.8917,4.769,2.204e+05,2.313e+04,5.316e+04,1.025e+05,1.528e+05,1.772e+04,1.464e+04,1.092e+04,4842,7446,3.176e-05,3.396e+04,4373,9223,1.715e+04,2.496e+04,3074,2451,1783,1015,1336,0.0002061
1011,2025-02-07,2,151,232,81,151,2,40,75,101,126,25,14.43,9,16.67,10.86,0.2649,0.4967,0.6689,0.7426,20,43,0,40,7.55,10.17,43,0.6522,0.3478,231.5,80.54,1.51e+08,4,1,7,11,19,149,35.88,52.17,306.4,180,345,714.4,313.2,1.022,2.027,232.8,2.082e+05,1.857e+04,5.157e+04,9.502e+04,1.405e+05,1.719e+04,1.357e+04,1.004e+04,5194,7078,0.0007254,3.558e+04,4587,1.197e+04,2.196e+04,2.978e+04,3991,3137,2127,1185,2020,0.004244
1013,2025-02-07,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.3659,0.6341,0,0,0,4,1,7,11,19,289,37.1,58.51,0.07671,0,0,0,0.4504,5.872,0.6753,0.0566,7.752e+04,5304,1.444e+04,3.128e+04,5.133e+04,4815,4468,3667,591,1603,0,4668,287,767,1956,3518,255.7,279.4,251.3,-46.33,56.29,0
1916,2025-02-07,21,2,7,5,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,26,2,2,0,0,0.1464,0.8536,13.66,11.66,1.69,4,1,7,11,19,987,35.56,52.16,27.26,17,29,52.6,44.18,1.62,1.283,21.42,4.624e+04,3673,9420,2.005e+04,3.163e+04,3140,2865,2259,317,1212,4.325e-05,5690,363,864,2041,3778,288,291.6,269.9,-39.67,43.43,0.0003515
2363,2025-02-07,5,10,21,11,10,5,0,9,10,10,3,1.429,0.7143,2.667,1.429,0,0.9,1,0.9,3,4,1,5,3.333,1.7,3,0.5169,0.4831,19.35,9.347,5.203,4,1,7,11,19,149,36.7,53.64,31.27,18,40,74.6,36.07,1.154,1.808,24.58,1.566e+05,1.427e+04,3.599e+04,6.623e+04,1.02e+05,1.2e+04,9461,7287,4103,4350,6.386e-05,2.361e+04,3727,8418,1.422e+04,1.934e+04,2806,2032,1381,1200,1301,0.0004236
3042,2025-02-07,30,0,28,28,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.05212,0.9479,0,0,0,4,1,7,11,19,424,33.45,50.28,152.1,79,149,361,217.2,1.428,1.339,108.8,2.273e+04,1534,4698,1.059e+04,1.744e+04,1566,1512,1246,-57,533.4,0,476,50,129,228,331,43,32.57,23.64,18.33,17.86,0
3771,2025-02-07,5,2,2,0,2,5,0,0,0,2,0,0,0.1429,0,-0.2857,0,0,0,0,1,10,10,2,2,0,0,0.53,0.47,3.774,1.774,1.651,4,1,7,11,19,754,37.3,49.22,14.23,8,16,28,20.36,1.431,1.134,12.51,1.566e+05,1.427e+04,3.599e+04,6.623e+04,1.02e+05,1.2e+04,9461,7287,4103,4350,1.277e-05,1.588e+04,1969,4880,8728,1.238e+04,1627,1247,884.5,605.3,724.7,0.000126
4933,2025-02-07,18,11,11,0,11,18,0,0,11,11,0,1.571,0.7857,0,1.571,0,0,1,0,1,6,6,11,11,0,0,0.1718,0.8282,64.04,53.04,7.224,4,1,7,11,19,754,37.11,50.11,24.2,17,28,46.6,26.08,1.078,1.107,19.08,5.888e+04,4295,1.264e+04,2.496e+04,3.935e+04,4213,3566,2811,1073,1510,0.0001868,3876,382,1111,1985,2785,370.3,283.6,198.9,137,169.3,0.002838
5799,2025-02-07,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.7499,0.2501,0,0,0,4,1,7,11,19,490,27.1,57.07,0.08767,0,0,0,0.4781,5.453,1.926,0.09434,1.566e+05,1.427e+04,3.599e+04,6.623e+04,1.02e+05,1.2e+04,9461,7287,4103,4350,0,7.575e+04,4193,1.216e+04,2.411e+04,4.165e+04,4054,3445,2975,1017,939.6,0
7416,2025-02-07,5,1,4,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,21,1,1,0,0,0.3968,0.6032,2.52,1.52,0.6337,4,1,7,11,19,424,32.42,52.65,29.65,13,26,69,51.61,1.74,2.644,12.79,1.566e+05,1.427e+04,3.599e+04,6.623e+04,1.02e+05,1.2e+04,9461,7287,4103,4350,6.386e-06,5371,519,1278,2690,3974,426,384.3,283.9,72,200.9,0.0001862
8979,2025-02-07,25,15,235,220,15,25,0,0,3,7,0,0.4286,0.5,-1,-0.1429,0,0,0.2,0,5,18,5,4,3,0.6325,13,0.08151,0.9185,184,169,1.143,4,1,7,11,19,149,36.48,52.12,1072,672,1106,2090,1297,1.21,1.247,913.5,3.392e+04,3054,7729,1.439e+04,2.383e+04,2576,2056,1702,914,707.7,0.0004423,2295,136,483,899,1404,161,128.4,100.3,44.33,56.29,0.006536
1177,2025-02-08,5,14,28,14,14,5,5,6,9,13,2,1.286,0.9286,1,0.7143,0.3571,0.4286,0.6429,0.6667,6,22,0,5,2.333,1.374,22,0.4492,0.5508,31.17,17.17,15.58,5,0,8,11,20,149,36.24,53.54,135,80,166,321.4,170.8,1.265,1.628,101.9,1.717e+05,1.429e+04,3.873e+04,7.093e+04,1.095e+05,1.291e+04,1.013e+04,7823,4758,4620,8.154e-05,2.593e+04,2865,8450,1.445e+04,2.021e+04,2817,2064,1443,1231,1242,0.0005399
2302,2025-02-08,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.4384,0.5616,0,0,0,5,0,8,11,20,424,31.06,51.59,0.005479,0,0,0,0.1047,19.1,0,0.03846,1.443e+05,1.138e+04,2.761e+04,5.695e+04,9.092e+04,9204,8136,6495,1695,3283,0,5137,486,1186,2636,3650,395.3,376.6,260.7,-2.667,231.7,0
2587,2025-02-08,5,113,217,104,113,5,16,47,71,99,15.67,10.14,7.071,10,6.143,0.1416,0.4159,0.6283,0.662,18,41,0,21,6.278,5.352,41,0.5094,0.4906,221.8,108.8,1.13e+08,5,0,8,11,20,754,37.2,50.15,638.8,426,684,1218,712.2,1.115,1.24,541.4,1.717e+05,1.429e+04,3.873e+04,7.093e+04,1.095e+05,1.291e+04,1.013e+04,7823,4758,4620,0.0006582,1.779e+04,2086,5160,9315,1.332e+04,1720,1331,951.5,688,758.4,0.006351
3365,2025-02-08,2,508,770,262,508,2,62,167,273,386,55.67,39,27.57,23,22.86,0.122,0.3287,0.5374,0.6117,32,55,0,85,15.88,19.51,55,0.6902,0.3098,736,228,5.08e+08,5,0,8,11,20,987,35.74,51.91,1645,948,1740,3773,1901,1.156,2.151,969.7,2.183e+05,1.571e+04,4.658e+04,9.419e+04,1.424e+05,1.552e+04,1.346e+04,1.017e+04,2615,6567,0.002327,3.043e+04,3266,8938,1.57e+04,2.166e+04,2979,2243,1547,1037,1391,0.01669
4655,2025-02-08,7,1042,2587,1545,1042,7,140,319,597,742,106.3,85.29,53,30,64.57,0.1344,0.3061,0.5729,0.5343,40,52,0,140,26.05,32.21,52,0.4083,0.5917,2552,1510,1.042e+09,5,0,8,11,20,149,36.7,51.2,7536,5481,9524,1.43e+04,6676,0.886,1.242,6235,1.443e+05,1.138e+04,2.761e+04,5.695e+04,9.092e+04,9204,8136,6495,1695,3283,0.007219,1.981e+04,2330,5489,1.05e+04,1.499e+04,1830,1500,1071,567.3,859.7,0.05259
5303,2025-02-08,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.677,0.323,0,0,0,5,0,8,11,20,289,36,59.59,0.01096,0,0,0,0.1478,13.49,2.476,0.03846,1.717e+05,1.429e+04,3.873e+04,7.093e+04,1.095e+05,1.291e+04,1.013e+04,7823,4758,4620,0,1.002e+04,824,2223,4150,6430,741,592.9,459.3,254,267.1,0
1494,2025-02-09,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6688,0.3312,0,0,0,6,0,9,11,21,149,36.43,53.14,0.005479,0,0,0,0.1047,19.1,0,0,2.024e+05,1.428e+04,4.24e+04,8.674e+04,1.312e+05,1.414e+04,1.239e+04,9369,2256,6046,0,3.197e+04,2953,8519,1.764e+04,2.507e+04,2840,2520,1791,371.3,1458,0
2852,2025-02-09,21,0,20,20,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1641,0.8359,0,0,0,6,0,9,11,21,754,37.94,48.92,46.05,27,46,104.6,62.86,1.365,1.114,38.6,5.453e+04,3984,1.176e+04,2.383e+04,3.669e+04,3918,3405,2620,899.3,1568,0,3713,370,1168,2035,2715,389.3,290.7,193.9,180.7,193.6,0
5241,2025-02-09,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.1947,0.8053,0,0,0,6,0,9,11,21,424,32.34,51.5,0.005479,0,0,0,0.1047,19.1,0,0,6.701e+04,4212,1.247e+04,2.705e+04,4.403e+04,4158,3865,3145,239.3,1439,0,1947,141,386,795,1297,128.7,113.6,92.64,20.33,41.86,0
5262,2025-02-09,30,1,107,106,1,30,0,0,1,1,0,0.1429,0.07143,-0.3333,0.1429,0,0,1,0,1,4,4,1,1,0,0,0.03795,0.9621,26.35,25.35,0.4067,6,0,9,11,21,929,35.96,50.79,111.3,71,131,224.6,125.6,1.129,1.667,72.79,2.624e+04,1919,4873,1.194e+04,1.95e+04,1624,1705,1392,-181,625.6,3.811e-05,810,65,140,344,613,46.67,49.14,43.79,-6.333,10.71,0.001235
6235,2025-02-09,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6734,0.3266,0,0,0,6,0,9,11,21,424,32.14,52.62,0.4356,0,0,2,1.048,2.406,2.267,0.2308,2.024e+05,1.428e+04,4.24e+04,8.674e+04,1.312e+05,1.414e+04,1.239e+04,9369,2256,6046,0,8241,820,2238,4264,6213,746,609.1,443.8,192.7,330.7,0
6287,2025-02-09,7,41,83,42,41,7,1,4,11,35,1.333,1.571,2.5,-0.3333,-1.857,0.02439,0.09756,0.2683,0.3636,13,40,0,7,3.154,2.032,40,0.3369,0.6631,121.7,80.7,4.1e+07,6,0,9,11,21,987,35.48,50.95,109.2,93,116,144,94.45,0.8651,1.185,89.71,1.468e+05,1.189e+04,3.114e+04,5.895e+04,9.225e+04,1.038e+04,8421,6590,3242,3663,0.0002793,1.967e+04,2270,4829,8778,1.313e+04,1610,1254,937.9,579.3,632.1,0.002085
6613,2025-02-09,30,0,2,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.06825,0.9317,0,0,0,6,0,9,11,21,754,37.26,50.01,17.95,11,20,40.6,22.28,1.241,1.284,14.48,2.624e+04,1919,4873,1.194e+04,1.95e+04,1624,1705,1392,-181,625.6,0,1471,108,274,664,1063,91.33,94.86,75.93,1,37.86,0
6888,2025-02-09,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.533,0.467,0,0,0,6,0,9,11,21,424,34.04,54.41,0.005479,0,0,0,0.1047,19.1,0,0,1.738e+05,1.384e+04,3.893e+04,7.247e+04,1.11e+05,1.298e+04,1.035e+04,7931,4260,4844,0,6720,717,1984,3401,4914,661.3,485.9,351,307.3,269.7,0
7040,2025-02-09,30,0,1,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.08178,0.9182,0,0,0,6,0,9,11,21,424,34.08,51.44,3.074,2,4,8,4.985,1.622,1.568,2.558,2.624e+04,1919,4873,1.194e+04,1.95e+04,1624,1705,1392,-181,625.6,0,744,56,155,367,569,51.67,52.43,40.64,-9,23.57,0
7201,2025-02-09,3,195,253,58,195,3,12,60,121,163,20,17.29,11.64,6,11.29,0.06154,0.3077,0.6205,0.4959,24,36,0,27,8.125,7.457,36,0.718,0.282,271.6,76.6,1.95e+08,6,0,9,11,21,754,37.25,50.25,896.9,584,1074,1968,967,1.078,1.185,748.3,2.024e+05,1.428e+04,4.24e+04,8.674e+04,1.312e+05,1.414e+04,1.239e+04,9369,2256,6046,0.0009635,2.115e+04,1652,5622,1.101e+04,1.622e+04,1874,1572,1158,440.3,827.9,0.009219
1370,2025-02-10,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0.6973,0.3027,0,0,0,0,0,10,11,22,929,35.98,50.74,0.05753,0,0,0,0.4441,7.719,1.524,0.1346,2.196e+05,2.085e+04,4.74e+04,8.999e+04,1.37e+05,1.58e+04,1.286e+04,9784,4970,6142,0,1.016e+04,2196,4285,6459,8351,1428,922.7,596.5,881.3,652.4,0
1371,2025-02-10,2,16,26,10,16,2,2,2,7,10,0.6667,1,0.7143,-1,0.5714,0.125,0.125,0.4375,0.2857,6,29,0,5,2.667,1.374,29,0.8794,0.1206,18.19,2.193,1.6e+07,0,0,10,11,22,289,35.28,59.21,25.9,22,31,44.6,17.49,0.6754,1.036,26.42,2.196e+05,2.085e+04,4.74e+04,8.999e+04,1.37e+05,1.58e+04,1.286e+04,9784,4970,6142,7.286e-05,1.365e+04,1088,2706,5690,8852,902,812.9,632.3,121.3,361.1,0.001173
1638,2025-02-10,1,950,1058,108,950,1,151,375,564,823,125,80.57,58.79,69.67,43.57,0.1589,0.3947,0.5937,0.6649,32,53,0,154,29.69,38.47,53,0.8603,0.1397,1104,154.2,9.5e+08,0,0,10,11,22,149,36.57,52.02,4745,3401,5635,9614,4680,0.9863,1.201,4060,2.43e+05,2.34e+04,5.918e+04,1.033e+05,1.541e+05,1.973e+04,1.476e+04,1.101e+04,8453,7496,0.003909,3.475e+04,3342,9899,1.785e+04,2.624e+04,3300,2550,1874,1194,1351,0.02734
3832,2025-02-10,7,3,5,2,3,7,0,1,1,1,0.3333,0.1429,0.07143,0.3333,0.1429,0,0.3333,0.3333,1,2,52,1,2,1.5,0.5,51,0.4384,0.5616,6.842,3.842,3.497,0,0,10,11,22,424,32.72,52.43,5.759,4,7,13,5.651,0.9812,1.131,5.846,1.5e+05,1.03e+04,2.909e+04,5.503e+04,9.107e+04,9697,7861,6505,3094,2713,2e-05,5208,465,1325,2636,3766,441.7,376.6,269,88,215.1,0.000576
3832,2025-02-10,14,2,5,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,45,2,2,0,0,0.2541,0.7459,7.871,5.871,2.574,0,0,10,11,22,424,32.72,52.43,5.759,4,7,13,5.651,0.9812,1.131,5.846,9.498e+04,6097,1.804e+04,3.604e+04,5.988e+04,6013,5148,4277,1484,1741,2.106e-05,2572,195,663,1130,1699,221,161.4,121.4,97,80.14,0.0007776
4235,2025-02-10,5,151,243,92,151,5,23,32,71,109,10.67,10.14,7.786,0.6667,4.714,0.1523,0.2119,0.4702,0.4507,26,35,0,23,5.808,4.723,35,0.5106,0.4894,295.7,144.7,1.51e+08,0,0,10,11,22,754,37.15,49.87,857,577,1080,1842,865.4,1.01,1.297,694.9,1.722e+05,1.148e+04,3.25e+04,6.504e+04,1.046e+05,1.083e+04,9291,7471,1978,3641,0.0008768,1.598e+04,1422,4013,7679,1.158e+04,1338,1097,827.1,381,539.7,0.009447
4820,2025-02-10,10,2,11,9,2,10,0,0,0,1,0,0,0.07143,0,-0.1429,0,0,0,0,2,27,9,1,1,0,18,0.4732,0.5268,4.226,2.226,0.4594,0,0,10,11,22,289,35.24,58.46,23.42,18,27,46.6,22.84,0.9752,1.287,19.92,1.209e+05,7773,1.981e+04,4.398e+04,7.313e+04,6603,6283,5224,445,2118,1.654e-05,7356,458,1322,2948,4768,440.7,421.1,340.6,27.33,161.1,0.0002719
4995,2025-02-10,18,2.922e+04,6.714e+04,3.793e+04,2.922e+04,18,1462,4813,1.046e+04,1.859e+04,1604,1494,1328,184.3,331,0.05004,0.1647,0.3578,0.4604,42,41,0,1724,695.6,514.4,41,0.3704,0.6296,7.889e+04,4.967e+04,2.922e+10,0,0,10,11,22,490,26.95,56.27,2.727e+04,1.577e+04,3.245e+04,5.876e+04,3.614e+04,1.325,0.9779,2.661e+04,7.209e+04,4471,1.314e+04,2.784e+04,4.661e+04,4381,3977,3329,663,1296,0.4053,4.548e+04,2461,7522,1.622e+04,2.833e+04,2507,2316,2023,284,586.1,0.6424
